AMP ID,Project Title,Status,Donor,District,City
87238588,Energy Access and Efficiency Improvement Project (EAEIP),On-Going,Asian Development Bank,Tanahu,Damauli
872381194,Secondary Towns Integrated Urban Environmental Improvement Project,On-Going," - Asian Development Bank
 - Organization of the Petroleum Exporting Countries",Kavrepalanchok,Dhulikhel
872381194,Secondary Towns Integrated Urban Environmental Improvement Project,On-Going," - Asian Development Bank
 - Organization of the Petroleum Exporting Countries",Morang,Biratnagar
872381194,Secondary Towns Integrated Urban Environmental Improvement Project,On-Going," - Asian Development Bank
 - Organization of the Petroleum Exporting Countries",Parsa,Birgunj
872381194,Secondary Towns Integrated Urban Environmental Improvement Project,On-Going," - Asian Development Bank
 - Organization of the Petroleum Exporting Countries",Rupandehi,Bhairahawa
8.72381E+11,UNNATI- Inclusive Growth Programme in Nepal,,,,
8723814179,Community Support Programme,,,,
87238511105,Donation of security equipment,,,,
87238112623,National Rural and Renewable Energy Programme(NRREP),On-Going," - Denmark
 - Norway",Baitadi,Baitadi
87238112623,National Rural and Renewable Energy Programme(NRREP),On-Going," - Denmark
 - Norway",Bajura,Martadi
87238112623,National Rural and Renewable Energy Programme(NRREP),On-Going," - Denmark
 - Norway",Dadeldhura,Dadeldhura
87238112623,National Rural and Renewable Energy Programme(NRREP),On-Going," - Denmark
 - Norway",Doti,Dipayal
87238965620,Child Friendly Local Governance CFLG,,,,
8723869224,Kathmandu Sustainable Urban Transport Project,On-Going," - Asian Development Bank
 - Global Environment Facility",Kathmandu,Kathmandu
8723811542,Kathmandu Valley Water Supply Improvement Project,On-Going,Asian Development Bank,Bhaktapur,Bhaktapur
8723811542,Kathmandu Valley Water Supply Improvement Project,On-Going,Asian Development Bank,Kathmandu,Kathmandu
8723811542,Kathmandu Valley Water Supply Improvement Project,On-Going,Asian Development Bank,Kavrepalanchok,Dhulikhel
8723811542,Kathmandu Valley Water Supply Improvement Project,On-Going,Asian Development Bank,Lalitpur,Patan
8723811542,Kathmandu Valley Water Supply Improvement Project,On-Going,Asian Development Bank,Sindhupalchok,Chautara
8723816649,Electricity Transmission Expansion and Supply Improvement Project (ETESIP),On-Going," - Asian Development Bank
 - Norway",Bhaktapur,Bhaktapur
8723816649,Electricity Transmission Expansion and Supply Improvement Project (ETESIP),On-Going," - Asian Development Bank
 - Norway",Kailali,Dhangadhi
8723816649,Electricity Transmission Expansion and Supply Improvement Project (ETESIP),On-Going," - Asian Development Bank
 - Norway",Kathmandu,Kathmandu
872383656,Commercial Agriculture Development Project (CADP),On-Going,Asian Development Bank,Dhankuta,Dhankuta
872383656,Commercial Agriculture Development Project (CADP),On-Going,Asian Development Bank,Ilam,Ilam
872383656,Commercial Agriculture Development Project (CADP),On-Going,Asian Development Bank,Jhapa,Chandragadhi
872383656,Commercial Agriculture Development Project (CADP),On-Going,Asian Development Bank,Morang,Biratnagar
872383656,Commercial Agriculture Development Project (CADP),On-Going,Asian Development Bank,Panchthar,Phidim
872383656,Commercial Agriculture Development Project (CADP),On-Going,Asian Development Bank,Saptari,Rajbiraj
872383656,Commercial Agriculture Development Project (CADP),On-Going,Asian Development Bank,Siraha,Siraha
872383656,Commercial Agriculture Development Project (CADP),On-Going,Asian Development Bank,Sunsari,Inaruwa
872383656,Commercial Agriculture Development Project (CADP),On-Going,Asian Development Bank,Taplejung,Taplejung
872383656,Commercial Agriculture Development Project (CADP),On-Going,Asian Development Bank,Terhathum,Manglung
872383656,Commercial Agriculture Development Project (CADP),On-Going,Asian Development Bank,Udayapur,Gaighat
8.72381E+11,Procurement of Aircrafts from China ( 1 MA 60 3 Y12E ),,,,
8723867182,SASEC Information Highway Project,On-Going,Asian Development Bank,Kathmandu,Kathmandu
8723867182,SASEC Information Highway Project,On-Going,Asian Development Bank,Morang,Biratnagar
872385111,Information and Communication Technology Development Project (ICTDP),,,,
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Arghakhanchi,Sandhikharka
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Baglung,Baglung
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Bajhang,Chainpur
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Chitwan,Bharatpur
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Dailekh,Dullu
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Dang Deukhuri,Ghorahi
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Dhankuta,Dhankuta
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Jajarkot,Khalanga
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Jhapa,Chandragadhi
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Kailali,Dhangadhi
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Kanchanpur,Mahendara Nagar
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Kapilvastu,Taulihawa
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Makwanpur,Hetauda
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Morang,Biratnagar
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Nawalparasi,Parasi
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Palpa,Tansen
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Panchthar,Phidim
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Rukum,Musikot
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Rupandehi,Bhairahawa
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Sankhuwasabha,Khandbari
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Sunsari,Inaruwa
872381731,Second Small town Water Supply and Sanitation Sector Project,On-Going,Asian Development Bank,Tanahu,Damauli
8723814210,Community Irrigation Project,On-Going,Asian Development Bank,Bajhang,Chainpur
8723814210,Community Irrigation Project,On-Going,Asian Development Bank,Banke,Nepalgunj
8723814210,Community Irrigation Project,On-Going,Asian Development Bank,Dang Deukhuri,Ghorahi
8723814210,Community Irrigation Project,On-Going,Asian Development Bank,Dolpa,Dolpa
8723814210,Community Irrigation Project,On-Going,Asian Development Bank,Doti,Dipayal
8723814210,Community Irrigation Project,On-Going,Asian Development Bank,Jumla,Jumla Khalanga
8723814210,Community Irrigation Project,On-Going,Asian Development Bank,Kailali,Dhangadhi
8723814210,Community Irrigation Project,On-Going,Asian Development Bank,Kanchanpur,Mahendara Nagar
8723814210,Community Irrigation Project,On-Going,Asian Development Bank,Kapilvastu,Taulihawa
8723814210,Community Irrigation Project,On-Going,Asian Development Bank,Mugu,Gamgadhi
8723814210,Community Irrigation Project,On-Going,Asian Development Bank,Pyuthan,Pyuthan Khalanga
8723814210,Community Irrigation Project,On-Going,Asian Development Bank,Rolpa,Liwang
8723814210,Community Irrigation Project,On-Going,Asian Development Bank,Rukum,Musikot
8723814210,Community Irrigation Project,On-Going,Asian Development Bank,Salyan,Salyan Khalanga
8723869241,Transport Project Preparatory Facility Nepal,,,,
8723868190,Raising Incomes of Small and Medium Farmers Project (RISMFP) - Crops Diversification,On-Going,Asian Development Bank,Baitadi,Baitadi
8723868190,Raising Incomes of Small and Medium Farmers Project (RISMFP) - Crops Diversification,On-Going,Asian Development Bank,Banke,Nepalgunj
8723868190,Raising Incomes of Small and Medium Farmers Project (RISMFP) - Crops Diversification,On-Going,Asian Development Bank,Bardiya,Gulariya
8723868190,Raising Incomes of Small and Medium Farmers Project (RISMFP) - Crops Diversification,On-Going,Asian Development Bank,Dadeldhura,Dadeldhura
8723868190,Raising Incomes of Small and Medium Farmers Project (RISMFP) - Crops Diversification,On-Going,Asian Development Bank,Dailekh,Dullu
8723868190,Raising Incomes of Small and Medium Farmers Project (RISMFP) - Crops Diversification,On-Going,Asian Development Bank,Dang Deukhuri,Ghorahi
8723868190,Raising Incomes of Small and Medium Farmers Project (RISMFP) - Crops Diversification,On-Going,Asian Development Bank,Darchula,Darchula
8723868190,Raising Incomes of Small and Medium Farmers Project (RISMFP) - Crops Diversification,On-Going,Asian Development Bank,Doti,Dipayal
8723868190,Raising Incomes of Small and Medium Farmers Project (RISMFP) - Crops Diversification,On-Going,Asian Development Bank,Kailali,Dhangadhi
8723868190,Raising Incomes of Small and Medium Farmers Project (RISMFP) - Crops Diversification,On-Going,Asian Development Bank,Surkhet,Surkhet
8723819498,Mountain Agribusiness and Livelihood Improvement (HIMALI) Project,On-Going,Asian Development Bank,Dholkha,Charikot
8723819498,Mountain Agribusiness and Livelihood Improvement (HIMALI) Project,On-Going,Asian Development Bank,Dolpa,Dolpa
8723819498,Mountain Agribusiness and Livelihood Improvement (HIMALI) Project,On-Going,Asian Development Bank,Humla,Simikot
8723819498,Mountain Agribusiness and Livelihood Improvement (HIMALI) Project,On-Going,Asian Development Bank,Jumla,Jumla Khalanga
8723819498,Mountain Agribusiness and Livelihood Improvement (HIMALI) Project,On-Going,Asian Development Bank,Manang,Chame
8723819498,Mountain Agribusiness and Livelihood Improvement (HIMALI) Project,On-Going,Asian Development Bank,Mugu,Gamgadhi
8723819498,Mountain Agribusiness and Livelihood Improvement (HIMALI) Project,On-Going,Asian Development Bank,Mustang,Jomsom
8723819498,Mountain Agribusiness and Livelihood Improvement (HIMALI) Project,On-Going,Asian Development Bank,Rasuwa,Dhunche
8723819498,Mountain Agribusiness and Livelihood Improvement (HIMALI) Project,On-Going,Asian Development Bank,Sankhuwasabha,Khandbari
8723819498,Mountain Agribusiness and Livelihood Improvement (HIMALI) Project,On-Going,Asian Development Bank,Solukhumbu,Salleri
8723816186,Capital Markets and Infrastructure Finance Support Project,,,,
87238311242,Nepal Strengthening Public Management Program,,,,
87238312320,Integrated Urban Development Project (Nepal),On-Going,Asian Development Bank,Banke,Nepalgunj
87238312320,Integrated Urban Development Project (Nepal),On-Going,Asian Development Bank,Dhanusa,Janakpur
87238312320,Integrated Urban Development Project (Nepal),On-Going,Asian Development Bank,Rupandehi,Bhairahawa
87238312320,Integrated Urban Development Project (Nepal),On-Going,Asian Development Bank,Sunsari,Inaruwa
8.72383E+11,Nutrition and Micronutrient Support Program,On-Going,Micronutrient Initiative,Arghakhanchi,Sandhikharka
8.72383E+11,Nutrition and Micronutrient Support Program,On-Going,Micronutrient Initiative,Bara,Kalaiya
8.72383E+11,Nutrition and Micronutrient Support Program,On-Going,Micronutrient Initiative,Bhaktapur,Bhaktapur
8.72383E+11,Nutrition and Micronutrient Support Program,On-Going,Micronutrient Initiative,Chitwan,Bharatpur
8.72383E+11,Nutrition and Micronutrient Support Program,On-Going,Micronutrient Initiative,Dhading,Dhading Besi
8.72383E+11,Nutrition and Micronutrient Support Program,On-Going,Micronutrient Initiative,Dhanusa,Janakpur
8.72383E+11,Nutrition and Micronutrient Support Program,On-Going,Micronutrient Initiative,Dolpa,Dolpa
8.72383E+11,Nutrition and Micronutrient Support Program,On-Going,Micronutrient Initiative,Gulmi,Tamghas
8.72383E+11,Nutrition and Micronutrient Support Program,On-Going,Micronutrient Initiative,Humla,Simikot
8.72383E+11,Nutrition and Micronutrient Support Program,On-Going,Micronutrient Initiative,Ilam,Ilam
8.72383E+11,Nutrition and Micronutrient Support Program,On-Going,Micronutrient Initiative,Jhapa,Chandragadhi
8.72383E+11,Nutrition and Micronutrient Support Program,On-Going,Micronutrient Initiative,Kapilvastu,Taulihawa
8.72383E+11,Nutrition and Micronutrient Support Program,On-Going,Micronutrient Initiative,Kaski,Pokhara
